Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,NPS Trust Account,3101070,Axis Bank,"NPS Trustee Bank, Mumbai",UTIB0NPS001,7552
,,,,,,
