Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,Swetha Industries Plot No.158 & 159 Industrial Park Parawada Visakhapatnam,35801010006180,SYNDICATE BANK,VISAKHAPATNAM,SYNB0003589,196730
2,Tejasri Ploymers Pvt Ltd Plot No.98 Industrial Park Parawada Visakhapatnam,70873301,SYNDICATE BANK,VISAKHAPATNAM,SYNB0003580,2382200
3,Visakha Solvents Ltd Plot No.84A Cetp Area Jnpc Parawada Visakhapatnam,222002000001033,INDIAN OVERSEAS BANK,"BANJARAHILLS BRANCH, HYDERABAD",IOBA0002220,1076450
4,Amrutha Sree Water Plant Plot No.76 APIIC Growth Centre Bobbili Vizianagaram District,573201010050059,UNION BANK OF INDA,BOBBILI,UBIN0557323,129110
5,Amrutha Sri Water Plant Plot No.76 Growth Centre Bobbili Vizianagaram District,573201010050059,UNION BANK OF INDA,BOBBILI,UBIN0557323,373880
6,Sionc Pharmaceuticals Pvt Ltd Plot No.34A Jnpc Parawada Visakhapatnam,035111100000210,Andhra Bank,"Maharanipeta branch, Visakhapatnam",ANDB0000351,3757500
7,Swetha Industries Plot No.158 & 159 Apiic Industrial Park Parawada Visakhapatnam,35801010006180,SYNDICATE BANK,VISAKHAPATNAM,SYNB0003589,68700
8,Visakha Solvents Ltd Plot No.84A Cetp Area Jnpc Parawada Visakhapatnam,222002000001033,INDIAN OVERSEAS BANK,"BANJARAHILLS BRANCH, HYDERABAD",IOBA0002220,848660
9,Sri Venkata Srinivasa Oils Pvt Ltd Gullapadu(V) Ragigi Amadalavalasa (M) Srikakulam Dist,046613100005738,Andhra Bank,Rajam,ANDB0000466,5715550
10,Kavya Roofing Industries Plot No.193/2 IDA D-Block Autonagar Gajuwaka Visakhapatnam,911030047676848,AXIST BANK LTD,GAJUWAKA,UTIB0000075,761950
11,Sionc Pharmaceuticals Pvt Ltd Plto No.: 34-A Road No.: 1 Jnpc Parawada  Visakhapatnam,035111100000210,Andhra Bank,"Maharanipeta branch, Visakhapatnam",ANDB0000351,2321710
12,Wolkem India Limited Sy.No..235236237 & 239 Butchayyapeta (V) Kasimkota (M) Visakhapatnam,51033877869,STATE BANK OF BIKANER AND JAIPUR,"CHTAK CIRCLE, UDAIPUR",SBBJ0010209,1901850
13,Sri Sai Industrial Gases (P) Ltd Plto No.: 24 IdaParawada Visakhapatnam,62273532249,STATE BANK OF HYDERABAD,JNPC PARWADA,SBHY0021123,207530
14,Sri Sai Industries Gases (P) Ltd Plto No.: 24 Ida Parawada  Visakhpatnam,62273532249,STATE BANK OF HYDERABAD,JNPC PARWADA,SBHY0021123,353960
15,Visakha Solvests Plot No.l 84A Area Jnpc Parawada Visakhapatnam,222002000001033,INDIAN OVERSEAS BANK,"BANJARAHILLS BRANCH, HYDERABAD",IOBA0002220,550740
16,Sionc Pharmaceuticlas PvtLtd Plot No.34-A Road No.1 Jnpc Parawada Visakhapatnam,035111100000210,Andhra Bank,"Maharanipeta branch, Visakhapatnam",ANDB0000351,2688310
17,Sri Noookambika Cold Storage Private Limited DrNTR Market yard Anakapalli Visakhapatnam,0894261005213,CANARA BANK,"CHETTIVANIPALEM, VISAKHAPATANAM",CNRB0000894,1585000
18,Obr Granites KKothuru (V) Tekkali (M) Srikakulam District,35603070003283,SYNDICATE BANK,SRIKAKULAM,SYNB0003560,712800
19,Radha Kameswari Print Pack Private Limited Sy.No..230/3 & 230/6 Vellanki Village Anandapuram Mandalam Visakhapatnam,024530100017663,Andhra Bank,"PITAPURAM COLONY BRANCH, VISAKHAPATNAM",ANDB0000245,3940520
20,Swetha Industries Plot No.158 & 159 Apiic Industrial Park Parawada Visakhapatnam,35801010006180,SYNDICATE BANK,VISAKHAPATNAM,SYNB0003589,162720
