Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"DIST. CHAIRMAN / COLLECTOR, GUNTUR",1.51E+12,ANDHRA BANK,ARUNDALPETA BRANCH,ANDB000015,3100000
2,"DIST. CHAIRMAN / COLLECTOR, PRAKASAM",4.00E+13,ANDHRA BANK,ONGOLE MAIN,ANDB0000400,3100000
3,"DIST. CHAIRMAN / COLLECTOR, SPSR NELLORE",4.02E+14,VIJAYA BANK,NELLORE,VIJB0004017,3100000
