Sno,"Party Name","Party Account no","Party Bank Name","Party Bank Branch","Party Bank Ifsc Code","Party Amount"
01,"MPDO Vararamachandrapuram",040911100000900,"Andhra Bank",Sirigindalapadu,ANDB0000409,95000
02,"MPDO  Chintoor",040911100000894,"Andhra Bank",Sirigindalapadu,ANDB0000409,115000
03,"MPDO Kunavaram",040911100000885,"Andhra Bank",Sirigindalapadu,ANDB0000409,120000
04,"MPDO Nellipaka",040911100000919,"Andhra Bank",Sirigindalapadu,ANDB0000409,145000
05,"District Collector Kakinada",144010100036701,"Andhra Bank",Collectorate,ANDB0001440,105000
