Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
,Prl APRS AMMANABROLU,52129786229,State Bank of Hyderabad,ONGOLE,SBHY0020773,733833.00
,Prl APRS APPALARAJU GUDEM,52100405021,State Bank of Hyderabad,JANGAREDDYGUDEM,SBHY0020769,998249.00
,Prl APRS GUNTUR,52100685030,State Bank of Hyderabad,GUNTUR,SBHY0020346,869225.00
,Prl APRS KADAPA,52078885419,State Bank of Hyderabad,CUDDAPAH,SBHY0020513,683796.00
,Prl APRS KALVABUGGA,52081845607,State Bank of Hyderabad,KURNOOL,SBHY0020492,1355115.00
,Prl APRS KAVUR,52099569259,State Bank of Hyderabad,GUNTUR,SBHY0020171,1209562.00
,Prl APRS KODIGENAHALLI,52081007947,State Bank of Hyderabad,HINDUPUR,SBHY0020858,1272421.00
,Prl APRS KURNOOL,52081845618,State Bank of Hyderabad,KURNOOL,SBHY0020492,822397.00
,Prl APRS MUSUNUR,62004925931,State Bank of Hyderabad,NUZIVIDU,SBHY0020791,1236088.00
,"REGIONAL OFFICE, APRS, KADAPA",62314454878,State Bank of Hyderabad,KADAPA,SBHY0020513,123165.00
,Prl APRS S M PURAM,52064980249,State Bank of Hyderabad,SRIKAKULAM,SBHY0020184,1407505.00
,Prl APRS SANTHANUTALAPAD,52129786218,State Bank of Hyderabad,ONGOLE,SBHY0020488,1236479.00
,Prl APRS TADIKONDA,52099565517,State Bank of Hyderabad,GUNTUR,SBHY0020171,1726609.00
,Prl APRS THATIPUDI,52153161025,State Bank of Hyderabad,THATIPUDI,SBHY0020654,1222256.00
,Prl APRS THUMMALAPENTA,52137676250,State Bank of Hyderabad,KAVALI,SBHY0020351,1019506.00
,Prl APRS TUNI,52118448035,State Bank of Hyderabad,TUNI,SBHY0020768,1078600.00
,Prl APRS VEMPALLY,62002066264,State Bank of Hyderabad,VEMPALLY,SBHY0020513,472686.00
,Prl APRS VIJAYAWADA,52101336065,State Bank of Hyderabad,VIJAYAWADA,SBHY0020711,892551.00
,Prl APRJC BANAVASI(JC),62098691559,State Bank of Hyderabad,YEMMIGANUR,SBHY0021049,1118400.00
