Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,MJPAPBCWR SCHOOL (Girls),62139686761,SBH,Tekkali,SBHY0021254,382553
2,MJPAPBCWR SCHOOL (Boys),62087611463,SBH,Srikakulam,SBHY0020784,262294
3,MJPAPBCWR SCHOOL (Girls),62036237971,SBH,Vizianagaram,SBHY0020931,294003
4,MJPAPBCWR SCHOOL (Boys),62179607088,SBH,Gajapathinagaram,SBHY0021288,269296
5,MJPAPBCWR SCHOOL (Girls),52099318943,SBH,Lankalapalem,SBHY0021123,327100
6,MJPAPBCWR SCHOOL (Boys),62094691654,SBH,Kakinada,SBHY0020384,204218
7,MJPAPBCWR SCHOOL (Girls),52168923170,SBH,Narsapuram,SBHY0020502,371492
8,MJPAPBCWR SCHOOL (Boys),52101645166,SBH,Ponnur,SBHY0020792,201531
9,MJPAPBCWR SCHOOL (Boys),62006083060,SBH,Hindupur,SBHY0020858,535600
10,MJPAPBCWR SCHOOL (Boys),62011210266,SBH,Dharmavaram,SBHY0020902,303348
11,MJPAPBCWR SCHOOL (Girls),52081007958,SBH,Hindupur,SBHY0020858,332455
12,MJPAPBCWR SCHOOL (Girls),62004633879,SBH,Rajampet,SBHY0020949,418245
13,MJPAPBCWR SCHOOL (Girls),52123170546,SBH,Nandyal,SBHY0020677,264669
14,MJPAPBCWR SCHOOL (Girls),62354313464,SBH,Piler,SBHY0021755,47463
15,MJPAPBCWR SCHOOL (Boys),11257205108,SBI,Simhachalam,SBIN0002795,721315
16,MJPAPBCWR SCHOOL (Boys),11577472012,SBI,Samanasa,SBIN0007796,376481
17,MJPAPBCWR SCHOOL (Boys),11301915029,SBI,Avanigadda,SBIN0000811,434617
18,MJPAPBCWR SCHOOL (Boys),30655856338,SBI,Vetapalem,SBIN0003264,291608
19,MJPAPBCWR SCHOOL (Girls),30862907106,SBI,Markapuram,SBIN0000873,386391
20,MJPAPBCWR SCHOOL (Boys),11249595786,SBI,Vidyanagar,SBIN0002811,572304
21,MJPAPBCWR SCHOOL (Boys),11069719785,SBI,Sullurupeta,SBIN0000773,389600
22,MJPAPBCWR SCHOOL (Girls),33262431503,SBI,Vedayapalem,SBIN0007457,158862
23,MJPAPBCWR SCHOOL (Boys),11534617027,SBI,Satyavedu,SBIN0002793,356853
24,MJPAPBCWR SCHOOL (Boys),31125436058,SBI,Piler,SBIN0001491,246837
25,MJPAPBCWR SCHOOL (Girls),32791434462,SBI,Bakarapet,SBIN0015894,122657
26,MJPAPBCWR SCHOOL (Girls),33060449553,SBI,Kalikiri,SBIN0016427,102760
27,MJPAPBCWR SCHOOL (Boys),11109117018,SBI,Uravakonda,SBIN0000946,406517
28,MJPAPBCWR SCHOOL (Girls),11313735123,SBI,Mydakur,SBIN0002761,311298
29,MJPAPBCWR SCHOOL (Boys),11549077025,SBI,Veldurthy,SBIN0002807,283651
30,MJPAPBCWR SCHOOL (Boys),11318895025,SBI,Project Twonship,SBIN0000750,769947
31,MJPAPBCWR SCHOOL (Girls),10626202403,SBI,Adoni,SBIN0000801,205441
