Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,DY SEC REGIONAL OFFICE KADAPA,62314454878,STATE BANK OF HYDERABAD,KADAPA,SBHY0020513,1377
2,PRL APRS KODIGENAHALLI,52081007947,STATE BANK OF HYDERABAD,HINDUPUR,SBHY0020858,535148
3,PRL APRS THATIPUDI,52153161025,STATE BANK OF HYDERABAD,THATIPUDI,SBHY0020654,731782
4,PRL APRS VIJAYAWADA,52101336065,STATE BANK OF HYDERABAD,VIJAYAWADA,SBHY0020711,173947
5,PRL APRS ANANTHAPUR M,62057723422,STATE BANK OF HYDERABAD,ANANTHAPUR,SBHY0020575,148668
6,PRL APRS MACHILIPATNAM M,62058584667,STATE BANK OF HYDERABAD,MACHILIPATNAM,SBHY0020334,191769
7,PRL APRS NELLORE M,62057491321,STATE BANK OF HYDERABAD,NELLORE,SBHY0020980,123865
8,PRL APRS GUNTUR M,62058443478,STATE BANK OF HYDERABAD,KOTHAPET GUNTUR,SBHY0020346,115543
9,PRL APRS KURNOOL M,62058680317,STATE BANK OF HYDERABAD,KURNOOL,SBHY0020871,508711
10,PRINCIPAL APRJC N SAGAR,52186450155,State Bank of Hyderabad,V.P.SOUTH,SBHY0020621,82602
11,PRINCIPAL APRJC GUNTUR,52100685530,State Bank of Hyderabad,GUNTUR,SBHY0020346,171395
12,PRINCIPAL APRJC KODIGENAHALLI,52081005134,State Bank of Hyderabad,HINDUPUR,SBHY0020858,317717
13,PRINCIPAL APRJC KURNOOL,52081845073,State Bank of Hyderabad,KURNOOL,SBHY0020492,266698
14,PRINCIPAL APRJC BANAVASI,62098691559,State Bank of Hyderabad,YEMMIGANUR,SBHY0021049,377775
15,PRINCIPAL APRDC N SAGAR,52186450133,State Bank of Hyderabad,V.P.SOUTH,SBHY0020621,71519
16,NLVRGSRVJC NIMMAKURU,11348846377,State Bank of India,PAMARRU,SBIN0002776,429378
17,PRINCIPAL APRJC VENKATAGIRI,11279970059,State Bank of India,VENKATAGIRI,SBIN0000969,580527
18,PRINCIPAL APRJC VAYALPADU,32338025775,State Bank of India,VAYALPADU,SBIN0000781,134612
19,PRINCIPAL APRJC GYARAMPALLI,11025879047,State Bank of India,PILERU,SBIN0001491,366804
20,PRINCIPAL APRS BOBBILI,11121695017,STATE BANK OF INDIA,BOBBILI,SBIN0000820,254942
21,PRINCIPAL APRS ATCHUTAPURAM,30855917816,STATE BANK OF INDIA,PUDIMADAKA,SBIN0006527,374178
22,PRINCIPAL APRS NARSIPATNAM,11254486260,STATE BANK OF INDIA,NARSIPATNAM,SBIN0000886,74586
23,NLVRGSRV SCHOOL  NIMMAKUR,11348846286,STATE BANK OF INDIA,NIDUMOLU,SBIN0015054,433334
24,PRINCIPAL APRS GOOTY,11449332344,STATE BANK OF INDIA,GOOTY,SBIN0000976,591262
25,REGIONAL OFFICE APRS  GUNTUR,30345389364,STATE BANK OF INDIA,"NAAZ CENTRE, GUNTUR",SBIN0015623,18490
26,PRINCIPAL APRS CHITTOOR M,30369020661,STATE BANK OF INDIA,CHITTOOR,SBIN0000825,121450
27,PRINCIPAL APRS KALYANADURGAM,62324427762,STATE BANK OF HYDERABAD,HINDUPUR,SBHY0020858,281218
,,,,,,7479297
