Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"A.A.O., O/o. CSW,AP, Hyd",33901560012,SBI,Gowliguda,SBIN0002724,5874000
2,"D.D., SWD,Krishna District",10873064669,SBIN,Machilipatnam,SBIN0000874,249600
