Sno,"Party Name","Party Account no","Party Bank Name","Party Bank Branch","Party Bank Ifsc Code","Party Amount"
1,naa,12345,dfdsf,sdfsf,SBIN000901,25000
2,bsd,12345,fsf,dsfsdf,SBIN000901,15000
