Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,M/s. Nitapol Industries,40410200000002,Bank of Baroda,"New Barrackpur, West Bengal",BARB0NEWBAR,13558619
2,M/s. Heranba Idustries Limited,001805003190,"ICICI Bank, ",Borivali Branch Mumbai.,ICIC0000018,6369000
3,"MD, APMSIDC, Hyderabad ",142410011000314,"Andhra Bank, ","Kendriya sadan Branch., Hyderabad",ANDB0001424,1394933
