Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,APIIC Ltd,110905000088,"Abids Road, Hyderabad",ICICI,ICIC0001109,74262
2,"The Secretary, APBCWWB",142210011805015,Chikkadpally ,Andhra Bank,ANDB0001422,10130
3,Jayagayathri Engineers,62036944753,Asilmetta,SBH,SBHY0020721,662821
4,APIIC Ltd,333011001529,Visakhapatnam,Ing Vysya Bank,VYSA0003330,202140
5,Charika Contractors,3655201000088,Siripuram,Canara Bank ,CNRB0003655,189573
6,The Decograph Interiors,063313046000589,Waltair,Andhra Bank,ANDB0000633,864091
7,Bharti Airtel Limited,00030310003791,New Delhi,HDFC Bank,HDFC0000003,99192
8,AAO/ERO/APEPDCL/KAKINADA,04262050000026,Kakinada,HDFC Bank,HDFC0000426,8310
