Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"Project Officer, ITDA, Rampachodavaram, East Godavari District ",*040910011055977,Andhra Bank,"Andhra Bank, Sirigindalapadu",ANDB0000409,27106000
2,"Project Officer, ITDA, K.R. Puram, West Godavari District",62030931578,State Bank of Hyderabad,"SBH, Jangareddygudem",SBHY0020769,3685000
3,"Project Officer, ITDA, Srisailam, Kurnool  District",31829591637,State Bank of India,"SBI, Srisailam Project Township",SBIN0000750,16798000
