Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,M/s. BPR Infrastructure Ltd.,3.7831E+13,"Andhra Bank, ","Nampally Br., Hyderabad",ANDB0000378,59335788
2,"A.P. Labour Cess Commissioner, Hyderabad",1.4221E+14,"Andhra Bank, ",Hyderabad,ANDB0001422,703491
3,"MD, APMSIDC, Hyderabad ",1.4241E+14,"Andhra Bank, ","Kendriya sadan Branch., Hyderabad",ANDB0001424,4831749
