Sno,"Party Name","Party Account no","Party Bank Name","Party Bank Branch","Party Bank Ifsc Code","Party Amount"
1,"ADA Amalapuram",11101586124,"State Bank of India",Amalapuram,SBIN0000803,33000
2,"ADA Mummidivaram",11543304884,"State Bank of India",Mummidivaram,SBIN0001462,24250
3,"ADA P Gannavaram",90810011005356,"Andhra Bank","P Gannavaram",ANDB0000908,24750
4,"ADA Razole",11204628411,"State Bank of India",Razole,SBIN0000910,24750
5,"ADA Kothapeta",11340195353,"State Bank of India",Kothapeta,SBIN0000982,24750
6,"ADA Rajahmundry",25110011006836,"Andhra Bank","Katarinagar Rajahmundry",ANDB0000251,24750
7,"ADA Alamuru",611011090145,"Andhra Bank",Alamuru,ANDB0000006,23730
8,"ADA Ramachandrapuram",11046459460,"State Bank of India",Ramachandrapuram,SBIN0000907,16500
9,"ADA Anaparthi",1410011022770,"Andhra Bank",Anaparthi,ANDB0000014,24700
10,"ADA Korukonda ",11388563448,"State Bank of India",Korukonda,SBIN0003173,24750
11,"ADA Kakinada",10357893628,"State Bank of India",Kakinada,SBIN0008028,24632
12,"ADA Karapa",11117298209,"State Bank of India","Treasury Kakinada",SBIN0001425,23770
13,"ADA Pithapuram",11003310576,"State Bank of India",Pithapuram,SBIN001003,24750
14,"ADA Peddapuram",42810011502048,"Andhra Bank",Peddapuram,ANDB0000426,24750
15,"ADA Jaggampeta",66910100005738,"Andhra Bank",Jaggampeta,ANDB0000669,33000
16,"ADA Tuni",911010061466117,"AXIS Bank",Tuni,UTIB0000732,24800
17,"ADA Rampachodavaram",40910011009003,"Andhra Bank",Rampachodavaram,ANDB0000409,16500
18,"ADA Addateegala",11516009983,"State Bank of India",Yeleswaram,SBIN0005883,24750
19,APMARKFED,034710100019643,"Andhra Bank","Madhavanagar Kakinada ",ANDB0000347,1128375
20,"Geetha Enterprises ",046713100008452,"Andhra Bank",Ramachandrapuram,ANDB0000467,292500
21,"Surya Enterprises",140113046000002,"Andhra Bank",Rajahmundry,ANDB0001401,507500
