Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"APSSDC Ltd., Vizianagaram",060911011002450,Andhra Bank, Main Branch Vizianagaram,ANDB0000609,488000
2,"APSSDC Ltd., Tanuku",055411011001408,Andhra Bank ,Main Branch Tanuku,ANDB0000554,1104000
3,"Sumanjali Seeds & Farms, Warangal",910020010455377,Axis Bank ,Warangal,UTIB0000292,5400000
4,"V Care Cold Storage (P) Ltd, Kurnool",00000062180419477,State Bank of Hyderabad, MSR Nagar Kurnool,SBHY0020871,88063
5,"Safety Cold Storage, Kadapa",524010200002349,Axis Bank , Proddutur,UTIB0000524,112043
