Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,Enanti Labs Pvt Ltd Plot No.60-D Jnpc Thanam  Parawada  Visakhapatnam,35801010006180,SYNDICATE BANK,"DABAGARDEN, VISAKHAPATNAM",SYNB0003580,195970
2,Mayur Exports SNo.62/3 Dukkkavanipalem  Visakhapatnam,402600301000124,VIJAYA BANK ,"Maharanipeta branch, Visakhapatnam",VIB0004026,407430
3,Vasudha Pharma Chem Limited Unit Ii Plot No.79 Jnpc Parawada Visakhapatnam,0307214008,Citi Bank,Secunderabad,CITI0000006,3940130
4,Shyam Granits Sy No.: 292/15 17 Naingapally  Kothabommali  Srikakulam Dist,1458135000003750,KARUR VYSYA BANK LTD,SRIKAKULAM,KVBL0001458,133820
5,Ananda Re-ba Ltd Plot No.49 IDA Parawada Visakhapatnam,07501020020943,AXIST BANK LTD,GAJUWAKA,UTIB0000075,448900
6,Ellenbarrie Industrial Gases Ltd Plot No.57A Jnpc Parawada  Visakhapatnam,00260500000005,BANK OF BARODA,"Brabourne Road branch, Kolkatta",BARB0BRABOU,21406980
7,Sri Satya Srinivasa Cold Storage PvtLtd Mucherlavalsa  Ramabhadrapuram  Vizianagaram District,003430100016406,Andhra Bank,BALAJAPETA VIZIANAGARAM,ANDB0000034,68680
8,Ananda Re-BaPvt Ltd Plot No.49 E-Bonagi  Ida Parawada Visakhapatnam,07501020020943,AXIST BANK LTD,GAJUWAKA,UTIB0000075,575060
9,Minmet Refractory Solutions  Ltd  PvtLtd) Plot No.14 & 15 G-Block Autonagar Visakhapatnam,62185579720,STATE BANK OF HYDERABAD,"DWARKANAGAR, VISAKHAPATNAM",SBHY0020380,503430
10,WS Industries  Ltd Unit Ii Apsez Duppiturru Atchutapuram  Visakhapatam,109002000005050,INDIAN OVERSEAS BANK,ACHUTHAPURAM,IOBA0001090,9195080
11,Brandix Apparel India Pvt Ltd Plot No.18 B1 Acsez Pudimaka Road Atchuthapuram Visakhapatnam,2377201000105,CANARA BANK,OVERSEAS BRANCH VISAKHAPATNAM,CNRB0002377,3214420
12,Sri Satya Srinivasa Cold Storage Private Limited Mutcharlavalasa Village Ramabadrapuram Mandal Vizaianagaram District,003430100016406,Andhra Bank,BALAJAPETA VIZIANAGARAM,ANDB0000034,64310
13,"Patil Rail Infrastructure Private Limited, (formaly Sangam Wires Private Limited) Plot No.3B 4 & 5 Apiic Growth Centre Bobbili Village & Mandal Vizianagaram District",35813070001813,SYNDICATE BANK,VIZIANAGARAM,SYNB0003581,409770
14,"Patil Rail Infrastructure Private Limited, (formaly Sangam Wires Private Limited) Plot No.3B 4 & 5 Apiic Growth Centre Bobbili Village & Mandal Vizianagaram District",35813070001813,SYNDICATE BANK,VIZIANAGARAM,SYNB0003581,393110
15,"Patil Rail Infrastructure Private Limited, (formaly Sangam Wires Private Limited) Plot No.3B 4 & 5 Apiic Growth Centre Bobbili Village & Mandal Vizianagaram District",35813070001813,SYNDICATE BANK,VIZIANAGARAM,SYNB0003581,930610
16,Mayur Exports Sy.No..62/3 Dukkavanipalem  Anandapuram  Visakhapatnam,402600301000124,VIJAYA BANK ,"Maharanipeta branch, Visakhapatnam",VIB0004026,196980
17,Hetero Drugs Limited Unit Vi NNarasapuram  Nakkapalli  Visakhapatnam,62008220766,STATE BANK OF HYDERABAD,TUNI,SBHY0020768,8142190
18,Hetero Labs Limited Unit Iii NNarasapuram  Nakkapalli  Visakhapatnam,56111011002102,ANDHRA BANK,TUNI,ANDB0000561,3401410
19,Sri Vyjayanthi Labs Pvt Ltd Plot No.27 Jnpc Parawada Visakhapatnam,62167767841,STATE BANK OF HYDERABAD,JNPC PARWADA,SBHY0021123,311830
20,Brandix Apparel India  Ltd Plot No.18 Biacpl Sez Atchuthapuram Visakhapatnam,2377201000105,CANARA BANK,OVERSEAS BRANCH VISAKHAPATNAM,CNRB0002377,953550
21,AR Life Sciences Pvt Ltd Plot No.34-C Jnpc Parawada Visakhapatnam,064227900000063,HDFC BANK LTD,SANJEEVAREDDY NAGAR,HDFC0000642,1156180
22,Rakshit Pharmaceuticals Ltd Plot No.68A Jnpc Parawada Visakhapatnam,111351000001,ICICI BANK,AMEER[ET BRANCH HYDERABAD,ICIC0001113,592380
23,Hetero Drugs Limited Unit Vi NNarasapuram  Nakkapalli  Visakhapatnam,62008220766,STATE BANK OF HYDERABAD,TUNI,SBHY0020768,11625420
24,Hetero Labs Limited Unit Iii NNarasapuram  Nakkapalli  Visakhapatnam,56111011002102,ANDHRA BANK,TUNI,ANDB0000561,4988710
25,Enanti Labs Pvt Ltd Plot No.60-D Thanam  Parawada  Visakhapatnam,35801010006180,SYNDICATE BANK,"DABAGARDEN, VISAKHAPATNAM",SYNB0003580,858600
26,Vasudha Pharma Chem Limited Unit Ii Plot No.79 Jnpc Parawada Visakhapatnam,0307214008,Citi Bank,Secunderabad,CITI0000006,2458250
27,Quantum Clothing India Pvt Ltd Plot No.12 Biac Sez Atchutapuram Visakhapatnam,061283099001,HSBC LIMIED,WALTAIR UPLANDS,HSBC0530002,1006000
28,"Patil Rail Infrastructure Private Limited, (formaly Sangam Wires Private Limited) Plot No.3B 4 & 5 Apiic Growth Centre Bobbili Village & Mandal Vizianagaram District",35813070001813,SYNDICATE BANK,VIZIANAGARAM,SYNB0003581,522610
29,Vasudha Pharma Chem Limited Unit Ii Plot No. 79 Jnpc Parawada Visakhapatnam,0307214008,Citi Bank,Secunderabad,CITI0000006,1028990
30,Rakshit Pharmaceuticals Ltd Plot No. 68A Jnpc Parawada Visakhapatnam,111351000001,ICICI BANK,AMEER[ET BRANCH HYDERABAD,ICIC0001113,1676770
31,Ellenbarrie Industrial Gases Limited Plot No. 57-A Jnpc Parawada Visakhapatnam,00260500000005,BANK OF BARODA,"Brabourne Road branch, Kolkatta",BARB0BRABOU,65844230
32,WS Industries  Ltd Plot No. 31 Duppituru  Atchuthapuram  Visakhapatnam,109002000005050,INDIAN OVERSEAS BANK,ACHUTHAPURAM,IOBA0001090,1527590
33,Minmet Regractory Solutions  Ltd  Pvt Ltd) Plot No.14 & 15 G-Block Autonagar Visakhapatnam,62185579720,STATE BANK OF HYDERABAD,"DWARKANAGAR, VISAKHAPATNAM",SBHY0020380,138980
34,Rakshit Pharmaceuticals Ltd Plot No.68A Jnpc Parawada Visakhapatnam,111351000001,ICICI BANK,AMEER[ET BRANCH HYDERABAD,ICIC0001113,1351960
35,Vasudha Pharma Chem Limited Unit Iii Plot No.23 & 24 Jnpc Parawada Visakhapatnam,0307214008,Citi Bank,Secunderabad,CITI0000006,3268070
36,Vasudha Pharma Chem Limited Unit Ii Plot No.79 Jnpc Parawada Visakhapatnam,0307214008,Citi Bank,Secunderabad,CITI0000006,4376720
37,Sri Vyjayanthi Labs Pvt Ltd Plot No.27 Jnpc Parawada Visakhapatnam,62167767841,STATE BANK OF HYDERABAD,JNPC PARWADA,SBHY0021123,243520
38,Rakshit Pharmaceuticals Ltd Plot No.68A Jnpc Parawada Visakhapatnam,111351000001,ICICI BANK,AMEER[ET BRANCH HYDERABAD,ICIC0001113,1044210
39,Magnarc Electrodes  Ltd Unit Ii Plot No.35 Industrial Park Gurrampalem Pendurthy  Visakhapatnam,0620261005012,CANARA BANK,"DABAGARDEN, VISAKHAPATNAM",CNRB0000620,472280
40,Magnarc Electrodes  Ltd  Sy.No..198/3 & 4 Pendurthy  Visakhapatnam,0620261005012,CANARA BANK,"DABAGARDEN, VISAKHAPATNAM",CNRB0000620,110490
41,ARLife Sciences Pvt Ltd Plot No.34-C Jnpc Parawada Visakhapatnam,064227900000063,HDFC BANK LTD,SANJEEVAREDDY NAGAR,HDFC0000642,464130
42,Enanti Laboratories Pvt Ltd Plot No.60-D Jnpc Tanam  Parawada  Visakhapatnam,35801010006180,SYNDICATE BANK,"DABAGARDEN, VISAKHAPATNAM",SYNB0003580,712870
43,Ananda Rebars Private Limited Plot No.49 Industrial Park Parawada Visakhapatnam,07501020020943,AXIST BANK LTD,GAJUWAKA,UTIB0000075,202090
44,WS Industries  Limited Plot No.31 APXEZ Achutapuram  Visakhapatnam,109002000005050,INDIAN OVERSEAS BANK,ACHUTHAPURAM,IOBA0001090,3183960
45,Ocean India Private Limited Plot No.15 Acplsez Duppituru Village Pudimadaka Road Atchuthapuram Mandal Visakhapatnam,62252194371,STATE BANK OF HYDERABAD,APSEZ DUPPITURU,SBHY0021520,15189800
