Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"Aditya Institute of Technology & Management, Tekkali, Srikakulam",62215209260,State Bank of Hyderabad.,Tekkali branch,SBHY0021254,9600000
2,"Sri Vishnu College of Engineering for Women, Bhimavaram",62218980605,"State Bank of Hyderabad, Srirampuram Br. Bheemavaram",Srirampuram Branch,SBHY0021431,9600000
3,"Sree Vidyanikethan Engineering College, A.Rangampet",62215668939,"State Bank of Hyderabad, Tirupati Br.",Triupati branch,SBHY0020328,9600000
4,"Andhra University College of Engineering, Visakhapatnam",133310100013737,"Andhra Bank, AU Campus Branch, Visakhapatnam",AU Campus Branch,ANDB0001333,7500000
5,"S.V. University College of Engineering, Tirupati",103210100038392,"Andhra Bank, SVEC Ext. Counter, Tirupati",SVEC Ext. Counter,ANDB0001032,15000000
6,SPFU.AP Headquarters Office,53310100009433,"Andhra Bank, Saifabad Br., Hyderabad",Saifabad branch,ANDB0000533,12936000
