Sno,"Party Name","Party Account no","Party Bank Name","Party Bank Branch","Party Bank Ifsc Code","Party Amount"
1,"Bharath Engineering Works  Hindupur",3272000100029901,"Karnataka Bank"," Hindupur",KARB0000327,97300
2,"Elahi Enterprises  Rayadurg",62251372164,"State Bank of Hyderabad"," Rayadurg",SBHY0021437,10840
3,"Hindusthan Agriculture Implements  Ananthapuramu",07052000005170,"HDFC Bank"," Ananthapuramu",HDFC0000705,16160
4,"Navyug Jrishi Sadhan Pvt.  Ltd.  Mumbai.",062010200005296,"Axis Bank"," Malad Branch Mumbai",UTIB0000062,33000
5,"Rathnagiri Impex Pvt.  Ltd.  Bangalore",30583359777,"State Bank of India"," Mysore Road Branch Bangalore",SBIN0007985,24750
6,"Sri Lakshmi Narasimha Swamy Industries  Ananthapuramau",1434280000000403,"Karur Vysya Bank"," Ananthapuramu",KVBL0001434,358896
7,"VR Agro Equipments  Allagadda  Kurnool",002013100100219,"Andhra Bank ","Allagadda ",ANDB0000020,64800
8,"APSAIDC Ltd.  Hyderabad.",110311100000034,"Andhra Bank  Secretariat Branch",Hyderabad,ANDB0001103,32032
9,"Sai Agri Corporation  Ananthapuramu",128102000001146,"Indian Overseas Bank"," Ananthapuramu",IOBA0001281,317100
