Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"M/s. DJPR Constructions Pvt., Ltd., ",31503299134,"State Bank of India, ","Patamata Branch, Vijayawada",SBIN0000578,9422140
2,"A.P. Labour Cess Commissioner, Hyderabad",142210011200206,"Andhra Bank, ",Hyderabad,ANDB0001422,111706
3,"MD, APMSIDC, Hyderabad ",142410011000314,"Andhra Bank, ","Kendriya sadan Branch., Hyderabad",ANDB0001424,766905
