Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"APSSDC Ltd., Srikakulam",018611011000036,Andhra Bank," Women's Circle Branch, Srikakulam",ANDB0000186,480000
2,"APSSDC Ltd., Nellore",111411011000005,Andhra Bank,"DSR Govt. Hospital, Nellore",ANDB0001114,2568000
3,"APSSDC Ltd., Tanuku",055411011001408,Andhra Bank," Main Branch, Tanuku",ANDB0000554,649000
