Sno,"Party Name","Party Account no","Party Bank Name","Party Bank Branch","Party Bank Ifsc Code","Party Amount"
01,"Zphs pedakandlgunta v kondapi mandal",098310100049015,"ANDHRA BANK ",TANGUTUR,ANDB0000983,150000
02,"Mpps dasireddypalem v kondapi mandal",098310100048751,"ANDHRA BANK ",TANGUTUR,ANDB0000983,150000
03,"Mpps karumanch h tangutur mandal",193310100010873,"ANDHRA BANK ","T NAIDUPALEM",ANDB0001933,150000
04,"Zphs karumanch v tnangutur mandal",193310100010970,"ANDHRA BANK ","T NAIDUPALEM",ANDB0001933,150000
05,"Zphs k bitraguntta v zarugumalli mandal",098310100048210,"ANDHRA BANK ",TANGUTUR,ANDB0000983,150000
06,"Mpps k bitrguntta v zarugumalli mandal",098310100048113,"ANDHRA BANK ",TANGUTUR,ANDB0000983,150000
07,"zphs netivaripalem v kondapi mandal",098310100051302,"ANDHRA BANK ",TANGUTUR,ANDB0000983,142392
