Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,M/s. Lepakshi Handicraft Emporium,050511100001918,"Andhra Bank, ","Rastrapathi Road Br., Hyd.",ANDB0000505,364080
2,M/s. The Federation of Sericulturists Silk Weavers Co-operative Society (Serifed),140410011000127,"Andhra Bank,"," Prashasan Nagar Br., Hyd.",ANDB0001404,361575
3,"M/s. NCCF (I) Ltd.,",14410200000033,"UCO Bank, ","Abids Circle, Mubarak Bazar, Hyderabad",UCBA0001441,365600
4,"MD, APMSIDC, Hyderabad ",142410011000314,"Andhra Bank, ","Kendriya sadan Branch, Hyderabad",ANDB0001424,76387
