Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"Aditya Institute of Technology & Management, Tekkali, Srikakulam",62215209260,State Bank of Hyderabad.,Tekkali branch,SBHY0021254,9600000
2,"Sri Vishnu College of Engineering for Women, Bhimavaram",62218980605,"State Bank of Hyderabad, Srirampuram Br. Bheemavaram",Srirampuram Branch,SBHY0021431,9600000
3,"Sree Vidyanikethan Engineering College, A.Rangampet",62215668939,"State Bank of Hyderabad, Tirupati Br.",Triupati branch,SBHY0020328,9600000
4,"Andhra University College of Engineering, Visakhapatnam",1.3331E+14,"Andhra Bank, AU Campus Branch, Visakhapatnam",AU Campus Branch,ANDB0001333,7500000
5,"S.V. University College of Engineering, Tirupati",1.0321E+14,"Andhra Bank, SVEC Ext. Counter, Tirupati",SVEC Ext. Counter,ANDB0001032,15000000
6,SPFU.AP Headquarters Office,5.33101E+13,"Andhra Bank, Saifabad Br., Hyderabad",Saifabad branch,ANDB0000533,12936000
