Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"Vedic Organic Certification Agency(VOCA), Hyderabad",4.24E+15,Punjab National Bank,"Basheerbagh,Hyderabad",PUNB0423900,284000
2,"AOCA – APOF Organic certification Agency, Bengaluru ",4.03E+11,Canara Bank,"Basavanagud, Bangalore",CNRB0000403,471800
