Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"JNTUA College of Engineering, Pulivendula",32886718719,"State Bank of India, JNTU Campus, Pulivendula",JNTU Campus,SBIN0012674,30000000
2,"Madanapalle Institute of Technology & Science, Madanapalle",62214158215,"State Bank of Hyderabad, Madanapalle Br.",Madanapalle branch,SBHY0020901,3600000
3,"Andhra University College of Engineering, Visakhapatnam",133310100013737,"Andhra Bank, AU Campus Branch, Visakhapatnam",AU Campus Branch,ANDB0001333,11250000
4,"JNTUK College of Engineering, Kakinada",32258020811,"State Bank of India, JNTU Br., Kakinada",JNTU Branch,SBIN0001358,30000000
5,"S.V. University College of Engineering, Tirupati",103210100038392,"Andhra Bank, SVEC Ext. Counter, Tirupati",SVEC Ext. Counter,ANDB0001032,11250000
