Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"PO, ITDA, Seethampeta",30676439365,SBI Seethampeta,SBI Seethampeta,SBIN0011997,750818
2,"PO, ITDA, Parvathipuram",*004010011010024,"Andhra Bank, Belagam branch","Andhra Bank, Belagam branch",ANDB0000040,803829
3,"PO, ITDA, Paderu",3.29202E+14,"Union Bank of India, Paderu","Union Bank of India, Paderu",UBIN0532924,1096177
4,"PO, ITDA, R C Varam",3.28702E+14,"Union Bank, Rampachodavaram","Union Bank, Rampachodavaram",UBIN0532878,843366
5,"PO, ITDA, K R Puram",62030931578,"SBH, Jangareddigudem","SBH, Jangareddigudem",SBHY0020769,726299
6,"PO,ITDA, Srisailam",11318896914,State Bank of India Srisailam,State Bank of India Srisailam,SBIN0000750,649956
7,Nellore,52078996219,"SBH,Dargamitta,
Nellore","SBH,Dargamitta,
Nellore",SBHY0020897,975556
