Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"The Secretary, Coir Board",0806201002286,"Canara Bank,","Ernakulam South, Kerala",CNRB0000806,466258
2,"MD, APMSIDC, Hyderabad ",142410011000314,"Andhra Bank, ","Kendriya sadan Branch., Hyderabad",ANDB0001424,9325
