Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,Senior Accounts Officer Operations APEPDCL SRIKAKULAM,036102000050682,IOB,Srikakulam,IOBA0000361,2531248
2,AAO ERO RURAL VIZIANAGARAM,07442320000331,HDFC,Vizianagaram,HDFC0000744,247780
3,MD RECS Cheepurupalli,11615582434,SBI,Cheepurupalli,SBIN0000767,325558
4,Executive Engineer RWS & S Projects Division Vizianagaram,10576583355,SBI,vizianagaram,SBIN00006647,6720
