Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,IVRCL Ltd,33666693866,State bank of India,Gachibowli,SBIN0015778,4231033
2,APIIC Ltd,110905000088,ICICI Bank,Saifabad,ICIC0001109,86348
