Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,AAO/ERO/APEPDCL/KAKINADA,04262050000026,HDFC BANK,kakinada,HDFC0000426,8310
2,"Senior Accounts officer , Operation Circle, APSPDCL, Tirupathi",52089645576,State Bank of Hyderabad,Tirupathi,SBHY0020328,68130
