Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"Executive Engineer, (Dr. YSRHU)",055011100000478,Andhra Bank,Tadepalligudem Branch ,ANDB0000550,14717000
2,"Ganapathi Seeds, Huzurabad",62029505135,State Bank of Hyderabad,Huzurabad,SBHY0020143,500000
3,"APSSDC Ltd., Srikalahasti.",051411011000456,Andhra Bank,Main Branch Srikalahasti,ANDB0000514,8807500
